방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,Mean,Std
2019-11-16 14:00:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,16,14,Saturday,1,2,Middle,,00,17.250497262782503,해당없음,해당없음,17.341604164076188,0.42766713300752107
2019-11-16 14:10:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,16,14,Saturday,1,2,Later,,10,17.583917202280062,해당없음,해당없음,17.341604164076188,0.42766713300752107
2019-11-16 16:20:00,20.0,하림뼈없는양념닭발세트,농수축,39900,11,16,16,Saturday,1,1,First,하림,20,17.315496909901217,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-11-16 16:40:00,20.0,하림뼈없는양념닭발세트,농수축,39900,11,16,16,Saturday,1,1,Middle,하림,40,17.829006532323053,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-11-16 17:00:00,20.0,하림뼈없는양념닭발세트,농수축,39900,11,16,17,Saturday,1,1,Later,하림,00,17.82291646782497,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-11-16 17:20:00,20.0,안동간고등어 20팩,농수축,30900,11,16,17,Saturday,1,1,First,,20,17.10666983441749,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-11-16 17:40:00,20.0,안동간고등어 20팩,농수축,30900,11,16,17,Saturday,1,1,Later,,40,17.890570358774507,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-11-16 20:20:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,16,20,Saturday,1,3,First,피시원,20,17.094012859609027,해당없음,해당없음,17.29509652072678,0.5275587385532708
2019-11-16 20:40:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,16,20,Saturday,1,3,Middle,피시원,40,17.958343651567624,해당없음,해당없음,17.29509652072678,0.5275587385532708
2019-11-16 21:00:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,16,21,Saturday,1,4,Later,피시원,00,18.267692721310556,해당없음,해당없음,17.73525876604502,0.380579483097873
2019-11-17 01:20:00,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,11,17,1,Sunday,1,4,First,,20,17.104621149514927,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-11-17 01:40:00,17.166666666666668,옛날 그 쥐포 110장 (11팩),농수축,32900,11,17,1,Sunday,1,4,Middle,,40,17.24552212814239,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-11-17 02:00:00,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,11,17,2,Sunday,1,3,Later,,00,17.139466859282983,해당없음,해당없음,16.787935388117422,0.49714057412330337
2019-11-17 16:20:00,20.0,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900,11,17,16,Sunday,1,1,First,피시원,20,18.440826449645325,해당없음,해당없음,17.758006039010873,0.7021797294098469
2019-11-17 16:40:00,20.0,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900,11,17,16,Sunday,1,1,Middle,피시원,40,18.76525577834819,해당없음,해당없음,17.758006039010873,0.7021797294098469
2019-11-17 17:00:00,12.533333333333333,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900,11,17,17,Sunday,1,1,Later,피시원,00,18.503089880193084,해당없음,해당없음,17.716825215740595,0.4221063149635196
2019-11-17 17:20:00,20.0,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,11,17,17,Sunday,1,1,First,유귀열,20,17.372571437457363,해당없음,해당없음,17.716825215740595,0.4221063149635196
2019-11-17 17:40:00,20.0,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,11,17,17,Sunday,1,1,Middle,유귀열,40,17.81556275556573,해당없음,해당없음,17.716825215740595,0.4221063149635196
2019-11-17 18:00:00,20.0,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,11,17,18,Sunday,1,1,Later,유귀열,00,17.879481819664477,해당없음,해당없음,17.485401581579364,0.5623117122050212
2019-11-18 11:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,18,11,Monday,0,2,First,,00,18.12374263290409,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-11-18 11:20:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,18,11,Monday,0,2,First,,20,17.77443623307864,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-11-18 11:40:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,18,11,Monday,0,2,Middle,,40,17.939640433989066,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-11-18 12:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,18,12,Monday,0,3,Later,,00,18.134464263662196,해당없음,해당없음,17.540039947734208,0.3009558405355344
2019-11-18 16:00:00,20.0,제주갈치고등어구이세트,농수축,39900,11,18,16,Monday,0,1,First,,00,16.73689636938961,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-18 16:20:00,20.0,제주갈치고등어구이세트,농수축,39900,11,18,16,Monday,0,1,Later,,20,16.963234038504385,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-18 16:40:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,18,16,Monday,0,1,First,,40,17.715056041881308,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-18 17:00:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,18,17,Monday,0,1,Middle,,00,17.847234758204706,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-11-18 17:20:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,18,17,Monday,0,1,Later,,20,18.025071902867566,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-11-19 11:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,19,11,Tuesday,0,2,First,임성근,20,17.400722506913446,해당없음,해당없음,17.364765155919727,0.5246426857654489
2019-11-19 11:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,19,11,Tuesday,0,2,First,임성근,40,17.702502893667173,해당없음,해당없음,17.364765155919727,0.5246426857654489
2019-11-19 12:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,19,12,Tuesday,0,3,Middle,임성근,00,17.963806545278846,해당없음,해당없음,17.350173702080344,0.5048473120122662
2019-11-19 16:20:00,20.0,국내산 손질 피꼬막 23팩,농수축,41900,11,19,16,Tuesday,0,1,First,,20,17.0413619965689,해당없음,해당없음,17.48770778584337,0.41837465001842195
2019-11-19 16:40:00,20.0,국내산 손질 피꼬막 23팩,농수축,41900,11,19,16,Tuesday,0,1,Middle,,40,17.464843245775377,해당없음,해당없음,17.48770778584337,0.41837465001842195
2019-11-19 17:00:00,20.0,국내산 손질 피꼬막 23팩,농수축,41900,11,19,17,Tuesday,0,1,Later,,00,17.895519521419008,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-19 17:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,19,17,Tuesday,0,1,Middle,임성근,20,17.141625133502075,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-19 17:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,19,17,Tuesday,0,1,Later,임성근,40,17.753142828898838,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-19 18:40:00,20.0,현대어찬 손질갈치,농수축,36900,11,19,18,Tuesday,0,1,First,현대어찬,40,17.402578745931525,해당없음,해당없음,17.54552768708438,0.4928849918646465
2019-11-19 19:00:00,20.0,현대어찬 손질갈치,농수축,36900,11,19,19,Tuesday,0,3,Later,현대어찬,00,17.75103522317751,해당없음,해당없음,17.062631898168664,0.7289185623253593
2019-11-20 16:20:00,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,11,20,16,Wednesday,0,1,First,,20,17.209683324689465,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-11-20 16:40:00,20.0,옛날 그 쥐포 110장 (11팩),농수축,32900,11,20,16,Wednesday,0,1,Later,,40,17.683268147094406,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-11-20 18:00:00,20.0,안동간고등어 20팩,농수축,30900,11,20,18,Wednesday,0,1,First,,00,16.95767810974781,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-20 18:20:00,20.0,안동간고등어 20팩,농수축,30900,11,20,18,Wednesday,0,1,First,,20,17.67307737759636,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-20 18:40:00,20.0,안동간고등어 20팩,농수축,30900,11,20,18,Wednesday,0,1,Middle,,40,17.705942137148945,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-20 19:00:00,20.0,안동간고등어 20팩,농수축,30900,11,20,19,Wednesday,0,3,Later,,00,17.760774897172222,해당없음,해당없음,17.65134518025186,0.39564049790430045
2019-11-21 11:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,21,11,Thursday,0,2,First,임성근,20,17.013857091579982,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-21 11:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,21,11,Thursday,0,2,Middle,임성근,40,17.559517197703524,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-21 12:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,21,12,Thursday,0,3,Later,임성근,00,17.891538388400477,해당없음,해당없음,17.595082654786623,0.35581490705100516
2019-11-21 16:20:00,20.0,제주바다 7분 손질문어,농수축,49900,11,21,16,Thursday,0,1,First,,20,16.582835450528957,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-11-21 16:40:00,20.0,제주바다 7분 손질문어,농수축,49900,11,21,16,Thursday,0,1,Middle,,40,17.27081726527346,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-11-21 17:00:00,20.0,제주바다 7분 손질문어,농수축,49900,11,21,17,Thursday,0,1,Later,,00,17.413480136718366,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-21 17:20:00,20.0,오세득 본 갈비탕,농수축,61900,11,21,17,Thursday,0,1,First,오세득,20,17.22447767689079,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-21 17:40:00,20.0,오세득 본 갈비탕,농수축,61900,11,21,17,Thursday,0,1,Middle,오세득,40,17.34036995645417,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-21 18:00:00,20.0,오세득 본 갈비탕,농수축,61900,11,21,18,Thursday,0,1,Later,오세득,00,17.495223124253393,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-11-21 18:20:00,20.0,김정배 명인 젓갈세트 8통,농수축,39900,11,21,18,Thursday,0,1,First,김정배,20,17.18607689607291,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-11-21 18:40:00,20.0,김정배 명인 젓갈세트 8통,농수축,39900,11,21,18,Thursday,0,1,Middle,김정배,40,17.557788588802907,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-11-21 19:00:00,20.0,김정배 명인 젓갈세트 8통,농수축,39900,11,21,19,Thursday,0,3,Later,김정배,00,17.7438202129551,해당없음,해당없음,16.928989123457455,1.0308732913480774
2019-11-22 11:20:00,20.0,안동간고등어 20팩,농수축,30900,11,22,11,Friday,0,2,First,,20,17.137772951538288,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-11-22 11:40:00,20.0,안동간고등어 20팩,농수축,30900,11,22,11,Friday,0,2,Middle,,40,17.53656674377343,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-11-22 12:00:00,20.0,안동간고등어 20팩,농수축,30900,11,22,12,Friday,0,3,Later,,00,17.49385976310503,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-11-22 18:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,22,18,Friday,0,1,First,,00,18.02883743641824,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-11-22 18:20:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,22,18,Friday,0,1,First,,20,17.81481157149948,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-11-22 18:40:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,22,18,Friday,0,1,Middle,,40,17.7061056159788,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-11-22 19:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,22,19,Friday,0,3,Later,,00,19.30063523856985,해당없음,해당없음,17.391635597933742,0.7967861679122197
2019-11-23 14:20:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,23,14,Saturday,1,2,First,피시원,20,17.344338623929982,해당없음,해당없음,17.341604164076188,0.42766713300752107
2019-11-23 14:40:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,23,14,Saturday,1,2,Middle,피시원,40,17.507260887169892,해당없음,해당없음,17.341604164076188,0.42766713300752107
2019-11-23 15:00:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,23,15,Saturday,1,1,Later,피시원,00,17.919029572565915,해당없음,해당없음,17.27928248376283,1.0020897301898244
2019-11-23 16:20:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,23,16,Saturday,1,1,First,,20,17.453517681704454,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-11-23 16:40:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,23,16,Saturday,1,1,Middle,,40,17.95579997044537,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-11-23 17:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,23,17,Saturday,1,1,Later,,00,18.15137544615054,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-11-23 22:20:00,20.0,완도꼬마활전복 1.3kg,농수축,29900,11,23,22,Saturday,1,4,First,,20,18.01159910406966,해당없음,해당없음,17.884887277897352,0.29713835149804174
2019-11-23 22:40:00,20.0,완도꼬마활전복 1.3kg,농수축,29900,11,23,22,Saturday,1,4,Middle,,40,18.173987052177896,해당없음,해당없음,17.884887277897352,0.29713835149804174
2019-11-23 23:00:00,20.0,완도꼬마활전복 1.3kg,농수축,29900,11,23,23,Saturday,1,4,Later,,00,18.56844536193761,해당없음,해당없음,18.449591249483515,0.11139568319391883
2019-11-24 01:20:00,20.0,국내산 영산포숙성 홍어 6팩+홍어무침1통,농수축,59900,11,24,1,Sunday,1,4,First,,20,16.388962130481538,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-11-24 01:40:00,16.666666666666668,국내산 영산포숙성 홍어 6팩+홍어무침1통,농수축,59900,11,24,1,Sunday,1,4,Middle,,40,16.512297566787772,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-11-24 02:00:00,20.0,국내산 영산포숙성 홍어 6팩+홍어무침1통,농수축,59900,11,24,2,Sunday,1,3,Later,,00,16.43640391695186,해당없음,해당없음,16.787935388117422,0.49714057412330337
2019-11-24 13:20:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,13,Sunday,1,2,First,,20,17.94390221682543,해당없음,해당없음,17.551486071897283,0.6050350749331961
2019-11-24 13:30:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,13,Sunday,1,2,First,,30,17.378996842670148,해당없음,해당없음,17.551486071897283,0.6050350749331961
2019-11-24 13:40:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,13,Sunday,1,2,First,,40,17.42993582615326,해당없음,해당없음,17.551486071897283,0.6050350749331961
2019-11-24 13:50:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,13,Sunday,1,2,Middle,,50,17.520706176563145,해당없음,해당없음,17.551486071897283,0.6050350749331961
2019-11-24 14:00:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,14,Sunday,1,2,Middle,,00,17.370772901494295,해당없음,해당없음,17.711862452524503,0.3966202899118654
2019-11-24 14:10:00,9.7,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,24,14,Sunday,1,2,Later,,10,17.311957511533528,해당없음,해당없음,17.711862452524503,0.3966202899118654
2019-11-24 17:20:00,20.0,오세득 본 갈비탕,농수축,61900,11,24,17,Sunday,1,1,First,오세득,20,16.809190727392135,해당없음,해당없음,17.716825215740595,0.4221063149635196
2019-11-24 17:40:00,20.0,오세득 본 갈비탕,농수축,61900,11,24,17,Sunday,1,1,Middle,오세득,40,17.480379042116706,해당없음,해당없음,17.716825215740595,0.4221063149635196
2019-11-24 18:00:00,20.0,오세득 본 갈비탕,농수축,61900,11,24,18,Sunday,1,1,Later,오세득,00,17.850954012266214,해당없음,해당없음,17.485401581579364,0.5623117122050212
2019-11-25 16:00:00,20.0,현대어찬 손질갈치,농수축,36900,11,25,16,Monday,0,1,First,현대어찬,00,17.033986302811137,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-25 16:20:00,20.0,현대어찬 손질갈치,농수축,36900,11,25,16,Monday,0,1,Middle,현대어찬,20,17.568045330807333,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-25 16:40:00,20.0,현대어찬 손질갈치,농수축,36900,11,25,16,Monday,0,1,Later,현대어찬,40,17.70047064384273,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-11-25 17:00:00,20.0,유귀열의 The 귀한 한우 한판 12팩,농수축,55900,11,25,17,Monday,0,1,First,유귀열,00,16.86146054767888,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-11-25 17:20:00,20.0,유귀열의 The 귀한 한우 한판 12팩,농수축,55900,11,25,17,Monday,0,1,Middle,유귀열,20,17.157983594473418,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-11-25 17:40:00,20.0,유귀열의 The 귀한 한우 한판 12팩,농수축,55900,11,25,17,Monday,0,1,Later,유귀열,40,17.2365432461272,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-11-25 18:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,25,18,Monday,0,1,First,임성근,00,17.838305411346298,해당없음,해당없음,17.36990858007998,0.48667827450479856
2019-11-25 18:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,25,18,Monday,0,1,First,임성근,20,17.907836417309454,해당없음,해당없음,17.36990858007998,0.48667827450479856
2019-11-25 18:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,25,18,Monday,0,1,Middle,임성근,40,17.643412550727014,해당없음,해당없음,17.36990858007998,0.48667827450479856
2019-11-25 19:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,25,19,Monday,0,3,Later,임성근,00,17.983523710111577,해당없음,해당없음,17.158410383261092,0.6699384521127946
2019-11-26 16:40:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,26,16,Tuesday,0,1,First,,40,17.906148258255048,해당없음,해당없음,17.48770778584337,0.41837465001842195
2019-11-26 17:00:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,26,17,Tuesday,0,1,First,,00,17.40752111810989,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-26 17:20:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,26,17,Tuesday,0,1,Middle,,20,17.378288095280563,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-26 17:40:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,26,17,Tuesday,0,1,Later,,40,18.02569552942457,해당없음,해당없음,17.418559234382705,0.6055609627946695
2019-11-26 18:00:00,20.0,포항구룡포과메기세트,농수축,39900,11,26,18,Tuesday,0,1,First,,00,17.04140171772638,해당없음,해당없음,17.54552768708438,0.4928849918646465
2019-11-26 18:20:00,20.0,포항구룡포과메기세트,농수축,39900,11,26,18,Tuesday,0,1,Middle,,20,17.48907330796632,해당없음,해당없음,17.54552768708438,0.4928849918646465
2019-11-26 18:40:00,20.0,포항구룡포과메기세트,농수축,39900,11,26,18,Tuesday,0,1,Later,,40,17.829078810159086,해당없음,해당없음,17.54552768708438,0.4928849918646465
2019-11-27 11:20:00,20.0,현대어찬 손질갈치,농수축,36900,11,27,11,Wednesday,0,2,First,현대어찬,20,17.200205859526925,해당없음,해당없음,17.521844726768364,0.3687195416669993
2019-11-27 11:40:00,20.0,현대어찬 손질갈치,농수축,36900,11,27,11,Wednesday,0,2,Middle,현대어찬,40,17.562894741450773,해당없음,해당없음,17.521844726768364,0.3687195416669993
2019-11-27 12:00:00,20.0,현대어찬 손질갈치,농수축,36900,11,27,12,Wednesday,0,3,Later,현대어찬,00,17.62341671849985,해당없음,해당없음,17.367866885927388,0.44417379352872915
2019-11-27 16:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,27,16,Wednesday,0,1,First,,00,17.80022624878586,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-11-27 16:20:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,27,16,Wednesday,0,1,First,,20,17.51701004343431,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-11-27 16:40:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,27,16,Wednesday,0,1,Middle,,40,17.476299131911684,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-11-27 17:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,27,17,Wednesday,0,1,Later,,00,18.06148834817488,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-11-27 17:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,27,17,Wednesday,0,1,First,임성근,20,17.14857184385946,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-11-27 17:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,27,17,Wednesday,0,1,Middle,임성근,40,17.4979191209479,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-11-27 18:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,27,18,Wednesday,0,1,Later,임성근,00,17.89152141349787,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-27 18:20:00,20.0,안동간고등어 20팩,농수축,30900,11,27,18,Wednesday,0,1,First,,20,17.50648781016036,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-27 18:40:00,20.0,안동간고등어 20팩,농수축,30900,11,27,18,Wednesday,0,1,Middle,,40,17.57775663807419,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-11-27 19:00:00,20.0,안동간고등어 20팩,농수축,30900,11,27,19,Wednesday,0,3,Later,,00,17.655693786169376,해당없음,해당없음,17.65134518025186,0.39564049790430045
2019-11-28 10:20:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,10,Thursday,0,2,First,,20,16.680279566999452,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-11-28 10:30:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,10,Thursday,0,2,First,,30,17.1040616880752,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-11-28 10:40:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,10,Thursday,0,2,First,,40,17.24318757243081,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-11-28 10:50:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,10,Thursday,0,2,First,,50,17.411589181222666,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-11-28 11:00:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,11,Thursday,0,2,Middle,,00,17.018419589310398,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-28 11:10:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,11,Thursday,0,2,Middle,,10,16.94642910407333,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-28 11:20:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,11,Thursday,0,2,Middle,,20,16.730520726439902,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-28 11:30:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,11,28,11,Thursday,0,2,Later,,30,17.214973102332713,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-28 11:40:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,28,11,Thursday,0,2,First,,40,16.93783142861784,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-11-28 12:00:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,28,12,Thursday,0,3,Middle,,00,17.48739643570164,해당없음,해당없음,17.595082654786623,0.35581490705100516
2019-11-28 12:20:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,11,28,12,Thursday,0,3,Later,,20,17.629611976831594,해당없음,해당없음,17.595082654786623,0.35581490705100516
2019-11-28 16:40:00,20.0,[영광군수협] 대장대 굴비 40미,농수축,52900,11,28,16,Thursday,0,1,First,수협,40,16.94682212576009,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-11-28 17:00:00,20.0,[영광군수협] 대장대 굴비 40미,농수축,52900,11,28,17,Thursday,0,1,Later,수협,00,17.508606111825948,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-28 17:20:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,28,17,Thursday,0,1,First,,20,17.473337845322742,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-28 17:40:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,28,17,Thursday,0,1,Middle,,40,17.50755998240903,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-11-28 18:00:00,20.0,강원도양구 간편시래기15팩,농수축,30900,11,28,18,Thursday,0,1,Later,,00,17.676492868677833,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-11-29 11:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,29,11,Friday,0,2,First,임성근,20,17.756121020244333,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-11-29 11:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,29,11,Friday,0,2,First,임성근,40,17.778302720443993,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-11-29 12:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,29,12,Friday,0,3,Middle,임성근,00,17.481249319636568,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-11-29 12:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,11,29,12,Friday,0,3,Later,임성근,20,17.85980666470036,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-11-29 17:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,29,17,Friday,0,1,First,,00,17.107859868027624,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-11-29 17:20:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,29,17,Friday,0,1,First,,20,17.755284907923244,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-11-29 17:40:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,29,17,Friday,0,1,Middle,,40,17.720670063371017,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-11-29 18:00:00,20.0,국내산 손질 햇 갑오징어 9팩,농수축,49900,11,29,18,Friday,0,1,Later,,00,18.93131634966607,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-11-29 19:20:00,20.0,피시원 국내산 햇 손질문어 7팩,농수축,49900,11,29,19,Friday,0,3,First,피시원,20,17.187313457216977,해당없음,해당없음,17.391635597933742,0.7967861679122197
