방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std
2019-11-06 10:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,6,10,Wednesday,0,2,Later,코이모,00,17.323137883242275,해당없음,해당없음,코이모,해당없음,16.622925591797003,1.1260837296861794
2019-11-07 01:20:00,20.0,벨라홈 릴렉스 체어,생활용품,50800,11,7,1,Thursday,0,4,First,벨라홈,20,16.014954892038805,해당없음,해당없음,벨라홈,해당없음,15.59414980510934,1.0066934729210992
2019-11-07 01:40:00,16.683333333333334,벨라홈 릴렉스 체어,생활용품,50800,11,7,1,Thursday,0,4,Middle,벨라홈,40,16.2099453045882,해당없음,해당없음,벨라홈,해당없음,15.59414980510934,1.0066934729210992
2019-11-07 02:00:00,20.0,벨라홈 릴렉스 체어,생활용품,50800,11,7,2,Thursday,0,3,Later,벨라홈,00,16.73436178718231,해당없음,해당없음,벨라홈,해당없음,16.280882889870224,0.41831159996526746
2019-11-07 06:20:00,20.0,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,11,7,6,Thursday,0,4,First,코지마,20,15.825735988955428,해당없음,해당없음,코지마,해당없음,15.791248893771947,0.8730267584314295
2019-11-07 06:40:00,20.0,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,11,7,6,Thursday,0,4,Middle,코지마,40,16.8468995087263,해당없음,해당없음,코지마,해당없음,15.791248893771947,0.8730267584314295
2019-11-07 07:00:00,20.0,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,11,7,7,Thursday,0,2,Later,코지마,00,17.07548993771089,해당없음,해당없음,코지마,해당없음,16.393656190699467,0.8033781579743169
2019-11-07 19:20:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,7,19,Thursday,0,3,First,노비타,20,14.878495668989233,무이자,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-11-07 19:20:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,7,19,Thursday,0,3,First,노비타,20,15.591479341286005,일시불,해당없음,노비타,하,17.067788210048953,0.8230538166283942
2019-11-07 19:20:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,418000,11,7,19,Thursday,0,3,First,노비타,20,15.692376813822888,일시불,해당없음,노비타,상,17.067788210048953,0.8230538166283942
2019-11-07 19:40:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,7,19,Thursday,0,3,Middle,노비타,40,16.30291408795086,무이자,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-11-07 19:40:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,7,19,Thursday,0,3,Middle,노비타,40,17.13423171780219,일시불,해당없음,노비타,하,17.067788210048953,0.8230538166283942
2019-11-07 19:40:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,418000,11,7,19,Thursday,0,3,Middle,노비타,40,14.32893280757753,일시불,해당없음,노비타,상,17.067788210048953,0.8230538166283942
2019-11-07 20:00:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,7,20,Thursday,0,3,Later,노비타,00,16.770472918975052,무이자,해당없음,노비타,하,16.42033305305354,1.0437312988883944
2019-11-07 20:00:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,7,20,Thursday,0,3,Later,노비타,00,17.5490526219844,일시불,해당없음,노비타,하,16.42033305305354,1.0437312988883944
2019-11-07 20:00:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,458000,11,7,20,Thursday,0,3,Later,노비타,00,15.448860290444687,무이자,해당없음,노비타,상,16.42033305305354,1.0437312988883944
2019-11-07 20:00:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,418000,11,7,20,Thursday,0,3,Later,노비타,00,15.407191748809115,일시불,해당없음,노비타,상,16.42033305305354,1.0437312988883944
2019-11-07 20:20:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,7,20,Thursday,0,3,First,테팔,20,17.319956226097982,해당없음,해당없음,테팔,해당없음,16.42033305305354,1.0437312988883944
2019-11-07 20:40:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,7,20,Thursday,0,3,Middle,테팔,40,17.850175884684774,해당없음,해당없음,테팔,해당없음,16.42033305305354,1.0437312988883944
2019-11-07 21:00:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,7,21,Thursday,0,4,Later,테팔,00,17.955815888562576,해당없음,해당없음,테팔,해당없음,16.753700087160485,0.7649375984577886
2019-11-08 00:20:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,11,8,0,Friday,0,4,First,선일금고,20,16.30838537740145,일시불,해당없음,선일금고,상,15.896669170939424,1.0422047063173747
2019-11-08 00:20:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,11,8,0,Friday,0,4,First,선일금고,20,16.51371242301167,무이자,해당없음,선일금고,상,15.896669170939424,1.0422047063173747
2019-11-08 00:20:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,11,8,0,Friday,0,4,First,선일금고,20,15.215214605994083,일시불,해당없음,선일금고,하,15.896669170939424,1.0422047063173747
2019-11-08 00:20:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,440000,11,8,0,Friday,0,4,First,선일금고,20,14.257628983720474,무이자,해당없음,선일금고,하,15.896669170939424,1.0422047063173747
2019-11-08 00:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,11,8,0,Friday,0,4,Middle,선일금고,40,16.931600328182,일시불,해당없음,선일금고,해당없음,15.896669170939424,1.0422047063173747
2019-11-08 00:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,11,8,0,Friday,0,4,Middle,선일금고,40,15.688081669928742,무이자,해당없음,선일금고,상,15.896669170939424,1.0422047063173747
2019-11-08 00:40:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,440000,11,8,0,Friday,0,4,Middle,선일금고,40,14.235535817403768,무이자,해당없음,선일금고,하,15.896669170939424,1.0422047063173747
2019-11-08 01:00:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,11,8,1,Friday,0,4,Later,선일금고,00,17.311987815941304,일시불,해당없음,선일금고,상,16.050391596752945,0.9846009187283895
2019-11-08 01:00:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,11,8,1,Friday,0,4,Later,선일금고,00,16.614497754058586,무이자,해당없음,선일금고,상,16.050391596752945,0.9846009187283895
2019-11-08 01:00:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,11,8,1,Friday,0,4,Later,선일금고,00,14.141210697603576,일시불,해당없음,선일금고,하,16.050391596752945,0.9846009187283895
2019-11-08 01:00:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,440000,11,8,1,Friday,0,4,Later,선일금고,00,14.911786786834837,무이자,해당없음,선일금고,하,16.050391596752945,0.9846009187283895
2019-11-08 01:20:00,20.0,초특가 자미코코 텐셀 3단 접이식 매트 더블 + 경추베개,생활용품,108000,11,8,1,Friday,0,4,First,자미코코,20,14.828201784124744,해당없음,해당없음,자미코코,상,16.050391596752945,0.9846009187283895
2019-11-08 01:20:00,20.0,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,생활용품,88000,11,8,1,Friday,0,4,First,자미코코,20,13.944782893668414,해당없음,해당없음,자미코코,하,16.050391596752945,0.9846009187283895
2019-11-08 01:40:00,16.666666666666668,초특가 자미코코 텐셀 3단 접이식 매트 더블 + 경추베개,생활용품,108000,11,8,1,Friday,0,4,Middle,자미코코,40,15.730077456453875,해당없음,해당없음,자미코코,상,16.050391596752945,0.9846009187283895
2019-11-08 01:40:00,16.666666666666668,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,생활용품,88000,11,8,1,Friday,0,4,Middle,자미코코,40,15.57423017311413,해당없음,해당없음,자미코코,하,16.050391596752945,0.9846009187283895
2019-11-08 02:00:00,20.0,초특가 자미코코 텐셀 3단 접이식 매트 더블 + 경추베개,생활용품,108000,11,8,2,Friday,0,3,Later,자미코코,00,16.128342967409868,해당없음,해당없음,자미코코,상,15.974622392771906,0.21739372146879143
2019-11-08 02:00:00,20.0,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,생활용품,88000,11,8,2,Friday,0,3,Later,자미코코,00,15.820901818133944,해당없음,해당없음,자미코코,하,15.974622392771906,0.21739372146879143
2019-11-08 13:20:00,20.0,센스톰알파청소기,생활용품,89800,11,8,13,Friday,0,2,First,센스톰알파청소기,20,16.321281362931582,해당없음,해당없음,센스톰알파청소기,해당없음,16.672882948758794,0.9586575464738504
2019-11-08 13:40:00,20.0,센스톰알파청소기,생활용품,89800,11,8,13,Friday,0,2,Middle,센스톰알파청소기,40,17.1718500339846,해당없음,해당없음,센스톰알파청소기,해당없음,16.672882948758794,0.9586575464738504
2019-11-08 14:00:00,20.0,센스톰알파청소기,생활용품,89800,11,8,14,Friday,0,2,Later,센스톰알파청소기,00,17.348174702368734,해당없음,해당없음,센스톰알파청소기,해당없음,16.05163013077383,0.9682745166645397
2019-11-09 06:20:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,329000,11,9,6,Saturday,1,4,First,루미테라피,20,13.981872095179499,무이자,해당없음,루미테라피,해당없음,16.015284651302192,0.9918599169935068
2019-11-09 06:20:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,304000,11,9,6,Saturday,1,4,First,루미테라피,20,13.906264921232738,일시불,해당없음,루미테라피,해당없음,16.015284651302192,0.9918599169935068
2019-11-09 06:40:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,329000,11,9,6,Saturday,1,4,Middle,루미테라피,40,16.34187899755987,무이자,해당없음,루미테라피,해당없음,16.015284651302192,0.9918599169935068
2019-11-09 06:40:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,304000,11,9,6,Saturday,1,4,Middle,루미테라피,40,15.456447137457745,일시불,해당없음,루미테라피,해당없음,16.015284651302192,0.9918599169935068
2019-11-09 07:00:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,329000,11,9,7,Saturday,1,2,Later,루미테라피,00,16.30283095897621,무이자,해당없음,루미테라피,해당없음,15.822017899686447,0.8128808987956749
2019-11-09 07:00:00,20.0,"루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,304000,11,9,7,Saturday,1,2,Later,루미테라피,00,15.912300737978724,일시불,해당없음,루미테라피,해당없음,15.822017899686447,0.8128808987956749
2019-11-09 12:20:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,9,12,Saturday,1,3,First,니봇,20,16.79211097920224,해당없음,해당없음,니봇,해당없음,17.342110394429334,0.506142306107557
2019-11-09 12:40:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,9,12,Saturday,1,3,Middle,니봇,40,17.700799368189784,해당없음,해당없음,니봇,해당없음,17.342110394429334,0.506142306107557
2019-11-09 13:00:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,9,13,Saturday,1,2,Later,니봇,00,18.218833801427238,해당없음,해당없음,니봇,해당없음,17.229849380633155,0.661543591713366
2019-11-09 20:20:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,9,20,Saturday,1,3,First,노비타,20,16.964907679062414,해당없음,해당없음,노비타,해당없음,16.774308373132385,1.2778425150043222
2019-11-09 20:40:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,9,20,Saturday,1,3,Middle,노비타,40,18.081789584093844,해당없음,해당없음,노비타,해당없음,16.774308373132385,1.2778425150043222
2019-11-09 21:00:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,9,21,Saturday,1,4,Later,노비타,00,18.445978051726527,해당없음,해당없음,노비타,해당없음,16.44037069541652,1.1252701457246426
2019-11-09 22:20:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,9,22,Saturday,1,4,First,대,20,16.340278741177404,해당없음,해당없음,대카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 22:20:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,9,22,Saturday,1,4,First,일월,20,15.221607546380344,해당없음,해당없음,일월카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 22:20:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,9,22,Saturday,1,4,First,중,20,14.90306189927296,해당없음,해당없음,중카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 22:40:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,9,22,Saturday,1,4,Middle,대,40,16.96880198161963,해당없음,해당없음,대카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 22:40:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,9,22,Saturday,1,4,Middle,일월,40,16.779700563508385,해당없음,해당없음,일월카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 22:40:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,9,22,Saturday,1,4,Middle,중,40,15.504129268272816,해당없음,해당없음,중카페트매트,해당없음,16.034889391488303,0.7971997273650898
2019-11-09 23:00:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,9,23,Saturday,1,4,Later,대,00,17.40881479715518,해당없음,해당없음,대카페트매트,해당없음,16.38293927427645,1.0671931731127702
2019-11-09 23:00:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,9,23,Saturday,1,4,Later,일월,00,16.967006495501163,해당없음,해당없음,일월카페트매트,해당없음,16.38293927427645,1.0671931731127702
2019-11-09 23:00:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,9,23,Saturday,1,4,Later,중,00,16.612974802894623,해당없음,해당없음,중카페트매트,해당없음,16.38293927427645,1.0671931731127702
2019-11-11 00:20:00,20.0,엑사이더 워킹머신,생활용품,248000,11,11,0,Monday,0,4,First,엑사이더,20,16.493513837714186,해당없음,해당없음,엑사이더,해당없음,16.11991961551697,1.190978289140174
2019-11-11 00:40:00,20.0,엑사이더 워킹머신,생활용품,248000,11,11,0,Monday,0,4,Middle,엑사이더,40,17.079436227386182,해당없음,해당없음,엑사이더,해당없음,16.11991961551697,1.190978289140174
2019-11-11 01:00:00,20.0,엑사이더 워킹머신,생활용품,248000,11,11,1,Monday,0,4,Later,엑사이더,00,17.11312362336986,해당없음,해당없음,엑사이더,해당없음,15.730013272628996,1.0767375190344852
2019-11-11 01:20:00,20.0,5세트 센티멘탈 디퓨저골드패키지,생활용품,69000,11,11,1,Monday,0,4,First,센티멘탈,20,16.19884580064343,해당없음,해당없음,센티멘탈,상,15.730013272628996,1.0767375190344852
2019-11-11 01:20:00,20.0,1세트 센티멘탈 디퓨저골드,생활용품,31000,11,11,1,Monday,0,4,First,센티멘탈,20,12.106252310247962,해당없음,해당없음,센티멘탈,하,15.730013272628996,1.0767375190344852
2019-11-11 01:40:00,16.666666666666668,5세트 센티멘탈 디퓨저골드패키지,생활용품,69000,11,11,1,Monday,0,4,Middle,센티멘탈,40,16.482322011049888,해당없음,해당없음,센티멘탈,해당없음,15.730013272628996,1.0767375190344852
2019-11-11 02:00:00,20.0,5세트 센티멘탈 디퓨저골드패키지,생활용품,69000,11,11,2,Monday,0,3,Later,센티멘탈,00,16.778254655691285,해당없음,해당없음,센티멘탈,상,15.629566302942257,1.2349045329042703
2019-11-11 02:00:00,20.0,1세트 센티멘탈 디퓨저골드,생활용품,31000,11,11,2,Monday,0,3,Later,센티멘탈,00,13.260384675301703,해당없음,해당없음,센티멘탈,하,15.629566302942257,1.2349045329042703
2019-11-11 20:20:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,11,20,Monday,0,3,First,니봇,20,17.190432408214168,해당없음,해당없음,니봇,해당없음,16.478529087285334,0.92673458067535
2019-11-11 20:40:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,11,20,Monday,0,3,Middle,니봇,40,17.98353919298365,해당없음,해당없음,니봇,해당없음,16.478529087285334,0.92673458067535
2019-11-11 21:00:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,11,21,Monday,0,4,Later,니봇,00,18.00583174453386,해당없음,해당없음,니봇,해당없음,16.391423998379086,1.0151868604200962
2019-11-13 20:20:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,13,20,Wednesday,0,3,First,테팔,20,17.52333442807915,해당없음,해당없음,테팔,해당없음,16.93768417110416,0.9155447552097885
2019-11-13 20:40:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,13,20,Wednesday,0,3,Middle,테팔,40,17.79215958070209,해당없음,해당없음,테팔,해당없음,16.93768417110416,0.9155447552097885
2019-11-13 21:00:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,13,21,Wednesday,0,4,Later,테팔,00,18.022216075488945,해당없음,해당없음,테팔,해당없음,16.896745524088075,0.6591095645711038
2019-11-14 12:20:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,14,12,Thursday,0,3,First,코이모,20,16.83627684923791,해당없음,해당없음,코이모,해당없음,17.348195610710174,0.550136715207482
2019-11-14 12:40:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,14,12,Thursday,0,3,Middle,코이모,40,16.984901977733568,해당없음,해당없음,코이모,해당없음,17.348195610710174,0.550136715207482
2019-11-14 13:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,14,13,Thursday,0,2,Later,코이모,00,17.300926531530827,해당없음,해당없음,코이모,해당없음,16.000225610188938,1.3557912490269817
2019-11-14 19:20:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,14,19,Thursday,0,3,First,노비타,20,17.211427355182504,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-11-14 19:40:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,14,19,Thursday,0,3,Middle,노비타,40,18.09316230220328,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-11-14 20:00:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,11,14,20,Thursday,0,3,Later,노비타,00,17.930392771403923,해당없음,해당없음,노비타,해당없음,16.42033305305354,1.0437312988883944
2019-11-15 06:20:00,20.0,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,79800,11,15,6,Friday,0,4,First,월시스,20,15.838381748155715,해당없음,해당없음,월시스,상,15.954561635469734,1.3033459214988012
2019-11-15 06:20:00,20.0,[12.5m x 2롤]월시스 스티커식 실크벽지,생활용품,59800,11,15,6,Friday,0,4,First,월시스,20,13.727771643656267,해당없음,해당없음,월시스,중,15.954561635469734,1.3033459214988012
2019-11-15 06:20:00,20.0,[12.5m x 1롤]월시스 스티커식 실크벽지,생활용품,39800,11,15,6,Friday,0,4,First,월시스,20,12.718896271958837,해당없음,해당없음,월시스,하,15.954561635469734,1.3033459214988012
2019-11-15 06:40:00,20.0,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,79800,11,15,6,Friday,0,4,Middle,월시스,40,16.833493440453086,해당없음,해당없음,월시스,상,15.954561635469734,1.3033459214988012
2019-11-15 06:40:00,20.0,[12.5m x 2롤]월시스 스티커식 실크벽지,생활용품,59800,11,15,6,Friday,0,4,Middle,월시스,40,14.37569761126799,해당없음,해당없음,월시스,중,15.954561635469734,1.3033459214988012
2019-11-15 06:40:00,20.0,[12.5m x 1롤]월시스 스티커식 실크벽지,생활용품,39800,11,15,6,Friday,0,4,Middle,월시스,40,14.383094515548875,해당없음,해당없음,월시스,하,15.954561635469734,1.3033459214988012
2019-11-15 07:00:00,20.0,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,79800,11,15,7,Friday,0,2,Later,월시스,00,17.648403772217115,해당없음,해당없음,월시스,상,16.042096591562817,0.9897034671577558
2019-11-15 07:00:00,20.0,[12.5m x 2롤]월시스 스티커식 실크벽지,생활용품,59800,11,15,7,Friday,0,2,Later,월시스,00,15.804069603166937,해당없음,해당없음,월시스,중,16.042096591562817,0.9897034671577558
2019-11-15 07:00:00,20.0,[12.5m x 1롤]월시스 스티커식 실크벽지,생활용품,39800,11,15,7,Friday,0,2,Later,월시스,00,14.97364882594641,해당없음,해당없음,월시스,하,16.042096591562817,0.9897034671577558
2019-11-17 09:20:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,17,9,Sunday,1,1,First,니봇,20,16.71241647721137,해당없음,해당없음,니봇,해당없음,17.570974902782165,0.5925455085077044
2019-11-17 09:40:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,17,9,Sunday,1,1,Middle,니봇,40,17.730648706292566,해당없음,해당없음,니봇,해당없음,17.570974902782165,0.5925455085077044
2019-11-17 10:00:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,17,10,Sunday,1,2,Later,니봇,00,18.24452812010394,해당없음,해당없음,니봇,해당없음,15.927064129558175,0.968796696143107
2019-11-17 16:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,17,16,Sunday,1,1,Later,코이모,00,17.614969385774927,해당없음,해당없음,코이모,해당없음,17.614969385774927,
2019-11-17 23:20:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,17,23,Sunday,1,4,First,대,20,16.224075974495552,해당없음,해당없음,대카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-17 23:20:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,17,23,Sunday,1,4,First,일월,20,16.116394204318564,해당없음,해당없음,일월카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-17 23:20:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,17,23,Sunday,1,4,First,중,20,14.873300852112129,해당없음,해당없음,중카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-17 23:40:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,17,23,Sunday,1,4,Later,대,40,16.56002125606926,해당없음,해당없음,대카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-17 23:40:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,17,23,Sunday,1,4,Later,일월,40,15.992759159647022,해당없음,해당없음,일월카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-17 23:40:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,17,23,Sunday,1,4,Later,중,40,15.658754969880837,해당없음,해당없음,중카페트매트,해당없음,16.07676959233027,1.2520658176053134
2019-11-18 00:00:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,18,0,Monday,0,4,Later,대,00,16.684772167464317,해당없음,해당없음,대카페트매트,해당없음,16.11991961551697,1.190978289140174
2019-11-18 00:00:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,18,0,Monday,0,4,Later,일월,00,16.458986681741244,해당없음,해당없음,일월카페트매트,해당없음,16.11991961551697,1.190978289140174
2019-11-18 00:00:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,18,0,Monday,0,4,Later,중,00,15.987303360708296,해당없음,해당없음,중카페트매트,해당없음,16.11991961551697,1.190978289140174
2019-11-18 01:20:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(퀸+싱글),생활용품,169000,11,18,1,Monday,0,4,First,스칸디나비아,20,15.749637268479251,해당없음,해당없음,스칸디나비아,상,15.730013272628996,1.0767375190344852
2019-11-18 01:20:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(퀸),생활용품,95000,11,18,1,Monday,0,4,First,스칸디나비아,20,14.976784607757095,해당없음,해당없음,스칸디나비아,중,15.730013272628996,1.0767375190344852
2019-11-18 01:20:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(싱글),생활용품,85000,11,18,1,Monday,0,4,First,스칸디나비아,20,13.420985389894444,해당없음,해당없음,스칸디나비아,하,15.730013272628996,1.0767375190344852
2019-11-18 01:40:00,17.2,스칸디나비아 에어볼륨 롤업 매트리스(퀸+싱글),생활용품,169000,11,18,1,Monday,0,4,Middle,스칸디나비아,40,15.916835893144114,해당없음,해당없음,스칸디나비아,상,15.730013272628996,1.0767375190344852
2019-11-18 01:40:00,17.2,스칸디나비아 에어볼륨 롤업 매트리스(퀸),생활용품,95000,11,18,1,Monday,0,4,Middle,스칸디나비아,40,15.66270473408043,해당없음,해당없음,스칸디나비아,중,15.730013272628996,1.0767375190344852
2019-11-18 01:40:00,17.2,스칸디나비아 에어볼륨 롤업 매트리스(싱글),생활용품,85000,11,18,1,Monday,0,4,Middle,스칸디나비아,40,14.751995997123949,해당없음,해당없음,스칸디나비아,하,15.730013272628996,1.0767375190344852
2019-11-18 02:00:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(퀸+싱글),생활용품,169000,11,18,2,Monday,0,3,Later,스칸디나비아,00,15.750648610037675,해당없음,해당없음,스칸디나비아,상,15.629566302942257,1.2349045329042703
2019-11-18 02:00:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(퀸),생활용품,95000,11,18,2,Monday,0,3,Later,스칸디나비아,00,16.029373720897514,해당없음,해당없음,스칸디나비아,중,15.629566302942257,1.2349045329042703
2019-11-18 02:00:00,20.0,스칸디나비아 에어볼륨 롤업 매트리스(싱글),생활용품,85000,11,18,2,Monday,0,3,Later,스칸디나비아,00,15.609766907390917,해당없음,해당없음,스칸디나비아,하,15.629566302942257,1.2349045329042703
2019-11-20 00:20:00,20.0,[2세트] 중외신약 빠르카 통증패치,생활용품,59900,11,20,0,Wednesday,0,4,First,중,20,15.742674664198532,해당없음,해당없음,중,상,15.841606889943668,1.1499009686500188
2019-11-20 00:20:00,20.0,[1세트] 중외신약 빠르카 통증패치,생활용품,39900,11,20,0,Wednesday,0,4,First,중,20,14.823103448245215,해당없음,해당없음,중,하,15.841606889943668,1.1499009686500188
2019-11-20 00:40:00,20.0,[2세트] 중외신약 빠르카 통증패치,생활용품,59900,11,20,0,Wednesday,0,4,Middle,중,40,16.671520888343128,해당없음,해당없음,중,상,15.841606889943668,1.1499009686500188
2019-11-20 00:40:00,20.0,[1세트] 중외신약 빠르카 통증패치,생활용품,39900,11,20,0,Wednesday,0,4,Middle,중,40,15.130577409795796,해당없음,해당없음,중,하,15.841606889943668,1.1499009686500188
2019-11-20 01:00:00,20.0,[2세트] 중외신약 빠르카 통증패치,생활용품,59900,11,20,1,Wednesday,0,4,Later,중,00,17.311836284718005,해당없음,해당없음,중,상,15.614406475147291,1.0692150865990904
2019-11-20 01:00:00,20.0,[1세트] 중외신약 빠르카 통증패치,생활용품,39900,11,20,1,Wednesday,0,4,Later,중,00,15.137799589108253,해당없음,해당없음,중,하,15.614406475147291,1.0692150865990904
2019-11-20 06:20:00,20.0,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,11,20,6,Wednesday,0,4,First,코지마,20,16.04702920252446,해당없음,해당없음,코지마,해당없음,15.444664489885415,1.237156844553822
